name, img, birth, death, length 
Yorick Wilks, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Yorick_Wilks.jpg/220px-Yorick_Wilks.jpg, 1939-10-27, , 11955
Victor Bahl, http://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Victor_Picture.jpg/200px-Victor_Picture.jpg, , , 26479
Steven M. Bellovin, http://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Usenix84_1.jpg/220px-Usenix84_1.jpg, , , 4627
Larry Tesler, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Larry_Tesler_Smiles_at_Whisper.jpeg/220px-Larry_Tesler_Smiles_at_Whisper.jpeg, , , 5284
David P. Reed, http://upload.wikimedia.org/wikipedia/en/thumb/4/40/David_P_Reed.JPG/220px-David_P_Reed.JPG, 1952-01-31, , 2066
Tony Hoare, http://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Sir_Tony_Hoare_IMG_5125.jpg/220px-Sir_Tony_Hoare_IMG_5125.jpg, 1934-01-11, , 14831
Gerald Jay Sussman, http://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Jerry_Sussman.jpg/197px-Jerry_Sussman.jpg, 1947-02-08, , 8094
James Hendler, http://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Prof_James_Hendler-2008-11-03.JPG/220px-Prof_James_Hendler-2008-11-03.JPG, 1957-04-02, , 9620
Jeff Rulifson, http://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Jeff_Rulifson_in_2008.jpg/250px-Jeff_Rulifson_in_2008.jpg, 1941-08-20, , 3653
Michael Kölling, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Kolling.png/220px-Kolling.png, , , 5297
Leslie Lamport, http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Leslie_Lamport.jpg/220px-Leslie_Lamport.jpg, 1941-02-07, , 10238
Stephen Cole Kleene, http://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Kleene.jpg/220px-Kleene.jpg, 1909-01-05, 1994-01-25, 17558
Gregor Kiczales, http://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Gregor_Kiczales_AOSD.jpg/220px-Gregor_Kiczales_AOSD.jpg, , , 1549
William Kahan, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/William_Kahan.jpg/220px-William_Kahan.jpg, 1933-06-05, , 5374
Gerard J. Holzmann, http://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Gerard_J._Holzmann_FLoC_2006.jpg/220px-Gerard_J._Holzmann_FLoC_2006.jpg, 1951, , 3692
Dines Bjørner, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Dines_Bj%C3%B8rner_at_DTU_Compute%2C_June_2012.jpg/150px-Dines_Bj%C3%B8rner_at_DTU_Compute%2C_June_2012.jpg, 1937-10-04, , 3700
John Vincent Atanasoff, http://upload.wikimedia.org/wikipedia/en/0/0b/John_Atanasov.gif, 1903-10-04, 1995-06-15, 19019
Charles Bachman, http://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Charles_Bachman_2012.jpg/150px-Charles_Bachman_2012.jpg, 1924-12-11, , 12980
John Backus, http://upload.wikimedia.org/wikipedia/commons/d/da/John_Backus.jpg, 1924-12-03, 2007-03-17, 20290
John G. Kemeny, http://upload.wikimedia.org/wikipedia/en/thumb/1/13/John_George_Kemeny.jpg/220px-John_George_Kemeny.jpg, 1926-05-31, 1992-12-26, 5714
Daphne Koller, http://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Daphne_Koller_with_flowers_%28portrait%29.jpg/220px-Daphne_Koller_with_flowers_%28portrait%29.jpg, 1968-08-27, , 6470
Bernhard Thalheim, http://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/BThalheimWiki.jpg/150px-BThalheimWiki.jpg, 1952-03-10, , 10177
Vijay Vazirani, http://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Vijay_Vazirani.jpg/200px-Vijay_Vazirani.jpg, , , 4162
Les Hatton, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Les_Hatton_1.JPG/220px-Les_Hatton_1.JPG, 1948-02-05, , 4267
John Henry Holland, http://upload.wikimedia.org/wikipedia/en/6/6a/John_Henry_Holland.jpg, 1929-02-02, 2015-08-09, 5323
Jean Ichbiah, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Jean_Ichbiah.jpg/200px-Jean_Ichbiah.jpg, 1940-03-25, 2007-01-26, 3903
Richard Hamming, http://upload.wikimedia.org/wikipedia/en/thumb/0/08/Richard_Hamming.jpg/220px-Richard_Hamming.jpg, 1915-02-11, 1998-01-07, 22182
Anita Borg, http://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Anita_Borg.jpg/220px-Anita_Borg.jpg, 1949-01-17, 2003-04-06, 9780
Martin Hellman, http://upload.wikimedia.org/wikipedia/commons/d/d4/Martin-Hellman.jpg, 1945-10-02, , 13063
Bill Gropp, http://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Bill_Gropp.jpg/220px-Bill_Gropp.jpg, , , 2216
Mihalis Yannakakis, http://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Mihalis_Yannakakis_2006.jpg/220px-Mihalis_Yannakakis_2006.jpg, 1953-09-13, , 9986
John Hopcroft, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Hopcrofg.jpg/150px-Hopcrofg.jpg, 1939-10-07, , 6495
Danny Hillis, http://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Danny_Hillis%2C_2014_%28crop%29.jpg/220px-Danny_Hillis%2C_2014_%28crop%29.jpg, 1956-09-25, , 12640
Terry Winograd, http://upload.wikimedia.org/wikipedia/commons/thumb/9/97/WinogradSkeleton.jpg/220px-WinogradSkeleton.jpg, 1946-02-24, , 7294
Herman Hollerith, http://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Hollerith.jpg/220px-Hollerith.jpg, 1860-02-291865-12-03, 1929-11-171944-08-04, 13391
Mary Allen Wilkes, http://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Mary_Allen_Wilkes_Portrait.jpeg/220px-Mary_Allen_Wilkes_Portrait.jpeg, 1937-09-25, , 9705
John L. Hennessy, http://upload.wikimedia.org/wikipedia/commons/thumb/2/29/John_L_Hennessy.jpg/220px-John_L_Hennessy.jpg, 1952-09-22, , 9434
Mike Woodger, http://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Pilot_ACE_computer.jpg/220px-Pilot_ACE_computer.jpg, 1923-03-28, , 2457
Alan Kay, http://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Alan_Kay_%283097597186%29.jpg/220px-Alan_Kay_%283097597186%29.jpg, 1940-05-17, , 15935
Brian Kernighan, http://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Brian_Kernighan_in_2012_at_Bell_Labs_1.jpg/220px-Brian_Kernighan_in_2012_at_Bell_Labs_1.jpg, 1942-01-01, , 7136
Poul-Henning Kamp, http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/PH_Kamp.jpg/220px-PH_Kamp.jpg, 1966-01-20, , 4392
Bill Joy, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Bill_joy.jpg/220px-Bill_joy.jpg, 1954-11-08, , 11144
Jacques Cohen, http://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Flag_of_the_Netherlands.svg/23px-Flag_of_the_Netherlands.svg.png, 1951-12-26, , 6077
Michael I. Jordan, http://upload.wikimedia.org/wikipedia/commons/d/de/Michael_I_Jordan.png, 1956-02-25, , 6031
Grady Booch, http://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Grady_Booch%2C_CHM_2011_2_cropped.jpg/220px-Grady_Booch%2C_CHM_2011_2_cropped.jpg, 1955-02-27, , 9606
Bob Kahn, http://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Bob_Kahn.jpg/220px-Bob_Kahn.jpg, 1938-12-23, , 14240
Daniel J. Bernstein, http://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Dan_Bernstein_27C3.jpg/220px-Dan_Bernstein_27C3.jpg, 1971-10-29, , 12406
Shafi Goldwasser, http://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Shafi_Goldwasser.JPG/220px-Shafi_Goldwasser.JPG, , , 8451
Dennis Ritchie, http://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Dennis_Ritchie_2011.jpg/220px-Dennis_Ritchie_2011.jpg, 1941-09-09, 2011-10-12, 20953
John C. Reynolds, http://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Reynolds_John_small.jpg/220px-Reynolds_John_small.jpg, 1935-06-01, 2013-04-28, 3635
C. J. van Rijsbergen, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/C_J_van_Rijsbergen.jpg/220px-C_J_van_Rijsbergen.jpg, , , 3349
Umar Saif, http://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/UmarSaifPak.jpg/220px-UmarSaifPak.jpg, , , 17866
Olaf Storaasli, http://upload.wikimedia.org/wikipedia/en/thumb/4/42/Olaf_O._Storaasli_photo_%28Manchester_UK%29.jpg/220px-Olaf_O._Storaasli_photo_%28Manchester_UK%29.jpg, 1943-05-15, , 3343
Azriel Rosenfeld, http://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/20px-Flag_of_the_United_States.svg.png, 1931-02-19, 2004-02-22, 4535
Danese Cooper, http://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Wikimedia_Foundation_Danese_Cooper_Sept_2010.jpg/220px-Wikimedia_Foundation_Danese_Cooper_Sept_2010.jpg, 1959-01-19, , 8504
Michael Stonebraker, http://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Michael_Stonebraker_P1120062.jpg/220px-Michael_Stonebraker_P1120062.jpg, 1943-10-11, , 18190
Guy L. Steele Jr., http://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Guy_Steele.jpg/220px-Guy_Steele.jpg, 1954-10-02, , 8057
Jon Crowcroft, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Jon_Crowcroft.jpg/220px-Jon_Crowcroft.jpg, 1957-11-23, , 6404
Seymour Cray, http://upload.wikimedia.org/wikipedia/commons/7/70/Seymour_Cray-crop.jpg, 1925-09-28, 1996-10-05, 19758
Andrey Kolmogorov, http://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Andrej_Nikolajewitsch_Kolmogorov.jpg/220px-Andrej_Nikolajewitsch_Kolmogorov.jpg, 1903-04-25, 1987-10-20, 16840
Richard Stallman, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Richard_Stallman_-_F%C3%AAte_de_l%27Humanit%C3%A9_2014_-_010.jpg/220px-Richard_Stallman_-_F%C3%AAte_de_l%27Humanit%C3%A9_2014_-_010.jpg, 1953-03-16, , 55246
Larry Page, http://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Larry_Page_in_the_European_Parliament%2C_17.06.2009_%28cropped%29.jpg/220px-Larry_Page_in_the_European_Parliament%2C_17.06.2009_%28cropped%29.jpg, 1973-03-26, , 54825
Alan Turing, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Alan_Turing_Aged_16.jpg/220px-Alan_Turing_Aged_16.jpg, 1912-06-23, 1954-06-07, 95130
Ron Rivest, http://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Ronald_L_Rivest_photo.jpg/250px-Ronald_L_Rivest_photo.jpg, 1947-05-06, , 7536
Ben Shneiderman, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Ben_Shneiderman_at_UNCC.jpg/220px-Ben_Shneiderman_at_UNCC.jpg, 1947-08-21, , 15449
Jonathan Schaeffer, http://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Jonathan_Schaeffer.jpg/220px-Jonathan_Schaeffer.jpg, , , 6290
Bruce Schneier, http://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Bruce_Schneier_at_CoPS2013-IMG_9174.jpg/220px-Bruce_Schneier_at_CoPS2013-IMG_9174.jpg, 1963-01-15, , 17960
Carl Sassenrath, http://upload.wikimedia.org/wikipedia/commons/3/3f/Carl-sassenrath-04.jpg, 1957, , 10892
Dana Scott, http://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Scott_Dana_small.jpg/220px-Scott_Dana_small.jpg, 1932-10-11, , 12723
Adi Shamir, http://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Adi_Shamir_at_TU_Darmstadt_%282013%29.jpg/200px-Adi_Shamir_at_TU_Darmstadt_%282013%29.jpg, 1952-07-06, , 6804
Nigel Shadbolt, http://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Professor_Nigel_Shadbolt.jpg/220px-Professor_Nigel_Shadbolt.jpg, 1956-04-09, , 12569
Joseph Sifakis, http://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Joseph_Sifakis_img_0966.jpg/220px-Joseph_Sifakis_img_0966.jpg, 1946-12-26, , 4946
Guido van Rossum, http://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Guido_van_Rossum_OSCON_2006_cropped.png/250px-Guido_van_Rossum_OSCON_2006_cropped.png, 1956-01-31, , 7945
George Sadowsky, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/George_Sadowsky.jpg/200px-George_Sadowsky.jpg, 1936-09-30, , 5600
Vint Cerf, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Dr_Vint_Cerf_ForMemRS.jpg/220px-Dr_Vint_Cerf_ForMemRS.jpg, 1943-06-23, , 32080
Thomas Sterling (computing), http://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Thomas_Sterling.jpg/220px-Thomas_Sterling.jpg, , , 2483
Richard E. Stearns, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Dick_Stearns.jpg/220px-Dick_Stearns.jpg, 1936-07-05, , 3998
Maciej Stachowiak, http://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Maciej_Stachowiak_in_2009.png/220px-Maciej_Stachowiak_in_2009.png, 1976-06-06, , 7882
Sargur Srihari, http://upload.wikimedia.org/wikipedia/en/thumb/3/3a/Srihari_Sargur.png/220px-Srihari_Sargur.png, , , 3548
Douglas Engelbart, http://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Douglas_Engelbart_in_2008.jpg/220px-Douglas_Engelbart_in_2008.jpg, 1925-01-30, 2013-07-02, 31856
Edsger W. Dijkstra, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Edsger_Wybe_Dijkstra.jpg/220px-Edsger_Wybe_Dijkstra.jpg, 1930-05-11, 2002-08-06, 81726
Kurt Gödel, http://upload.wikimedia.org/wikipedia/en/4/42/Kurt_g%C3%B6del.jpg, 1906-04-28, 1978-01-14, 45254
Linus Torvalds, http://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Linus_Torvalds.jpeg/220px-Linus_Torvalds.jpeg, 1969-12-28, , 27667
George Novacky, http://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/20px-Flag_of_the_United_States.svg.png, , , 2052
Peter Nordin, http://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Peternordin.jpeg/220px-Peternordin.jpeg, 1965-08-09, , 10382
Don Norman, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Donald_Norman_at_AWF05.jpg/200px-Donald_Norman_at_AWF05.jpg, 1935-12-25, , 12754
Christos Papadimitriou, http://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Christos_Papadimitriou_mg_7721-b.cr2.jpg/220px-Christos_Papadimitriou_mg_7721-b.cr2.jpg, 1949-08-16, , 7190
Joshua Lederberg, http://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Joshua_Lederberg-nih.jpg/220px-Joshua_Lederberg-nih.jpg, 1925-05-23, 2008-02-02, 25765
Andrew Ng, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Nuvola_apps_arts.svg/16px-Nuvola_apps_arts.svg.png, , , 7204
Nils John Nilsson, http://upload.wikimedia.org/wikipedia/en/thumb/3/35/Nils_Nilsson_Researcher.jpg/220px-Nils_Nilsson_Researcher.jpg, , , 5793
Peter Norvig, http://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Peter_Norvig_speaking_at_University_of_California%2C_Berkeley.jpg/250px-Peter_Norvig_speaking_at_University_of_California%2C_Berkeley.jpg, 1956-12-14, , 7239
Kristen Nygaard, http://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Kristen-Nygaard-SBLP-1997-head.png/120px-Kristen-Nygaard-SBLP-1997-head.png, 1926-08-27, 2002-08-10, 12773
Max Levchin, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Max_Levchin_%282013%29.jpg/220px-Max_Levchin_%282013%29.jpg, 1975-07-11, , 13617
Leonid Levin, http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/LeonidLevin2010.jpg/220px-LeonidLevin2010.jpg, 1948-11-02, , 4041
Donald Knuth, http://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/KnuthAtOpenContentAlliance.jpg/192px-KnuthAtOpenContentAlliance.jpg, 1938-01-10, , 43998
Butler Lampson, http://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Professional_Developers_Conference_2009_Technical_Leaders_Panel_6.jpg/220px-Professional_Developers_Conference_2009_Technical_Leaders_Panel_6.jpg, 1943-12-23, , 7121
Tim Berners-Lee, http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Tim_Berners-Lee-Knight-crop.jpg/220px-Tim_Berners-Lee-Knight-crop.jpg, 1955-06-08, , 28556
Grace Hopper, http://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Commodore_Grace_M._Hopper%2C_USN_%28covered%29.jpg/220px-Commodore_Grace_M._Hopper%2C_USN_%28covered%29.jpg, 1906-12-09, 1992-01-01, 42703
Sergey Brin, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Sergey_Brin_cropped.jpg/220px-Sergey_Brin_cropped.jpg, 1973-08-21, , 34025
Kevin Warwick, http://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Kevin_Warwick_2011.jpg/220px-Kevin_Warwick_2011.jpg, 1954-02-09, , 40724
Claude Shannon, http://upload.wikimedia.org/wikipedia/commons/thumb/9/99/ClaudeShannon_MFO3807.jpg/220px-ClaudeShannon_MFO3807.jpg, 1916-04-30, 2001-02-24, 49991
Herbert A. Simon, http://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Herbert_simon_red_complete.jpg/220px-Herbert_simon_red_complete.jpg, 1916-06-15, 2001-02-09, 56391
Bill Gates, http://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Bill_Gates_June_2015.jpg/220px-Bill_Gates_June_2015.jpg, 1955-10-28, , 71474
Charles Babbage, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Charles_Babbage_-_1860.jpg/220px-Charles_Babbage_-_1860.jpg, 1791-12-26, 1871-10-18, 78163
Max Newman, http://upload.wikimedia.org/wikipedia/en/a/a1/Max-newman-1950.jpg, 1897-02-07, 1984-02-22, 16567
Peter Naur, http://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Peternaur.JPG/150px-Peternaur.JPG, 1928-10-25, 2016-01-03, 6974
Makoto Nagao, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Nagao_Makoto_at_WCJ2009_cropped.jpg/220px-Nagao_Makoto_at_WCJ2009_cropped.jpg, 1936-10-04, , 7165
Robert Tappan Morris, http://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Robert_Tappan_Morris.jpg/200px-Robert_Tappan_Morris.jpg, 1965-11-08, , 9005
Roger Needham, http://upload.wikimedia.org/wikipedia/en/thumb/7/70/Roger_Needham.jpg/220px-Roger_Needham.jpg, 1935-02-09, 2003-03-01, 7001
Jack Minker, http://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Jack_Minker_Giving_Invited_Talk_LPNMR_2007.JPG/220px-Jack_Minker_Giving_Invited_Talk_LPNMR_2007.JPG, , , 5422
Stephen Muggleton, http://upload.wikimedia.org/wikipedia/en/thumb/a/a3/NewFellowPhoto.jpg/220px-NewFellowPhoto.jpg, 1959-12-06, , 6422
Gordon Moore, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Gordon_Moore.jpg/220px-Gordon_Moore.jpg, 1929-01-03, , 20859
Marvin Minsky, http://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Marvin_Minsky_at_OLPCb.jpg/220px-Marvin_Minsky_at_OLPCb.jpg, 1927-08-09, 2016-01-24, 20387
Bertrand Meyer, http://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Bertrand_Meyer_recent.jpg/220px-Bertrand_Meyer_recent.jpg, 1950-11-21, , 7150
Nadia Magnenat Thalmann, http://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Nadia_Magnenat_Thalmann.jpg/220px-Nadia_Magnenat_Thalmann.jpg, , , 3986
Frieder Nake, http://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Frieder_Nake_2012.jpg/220px-Frieder_Nake_2012.jpg, 1938-12-16, , 11274
Derek McAuley, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Derek_McAuley.jpg/220px-Derek_McAuley.jpg, , , 3928
Tom M. Mitchell, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/TOM_M_M.jpg/220px-TOM_M_M.jpg, 1951-08-09, , 4953
Robert Cecil Martin, http://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Robert_Cecil_Martin.png/220px-Robert_Cecil_Martin.png, , , 3391
Yuri Matiyasevich, http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Yuri_Matiyasevich._Portrait_1969.jpg/220px-Yuri_Matiyasevich._Portrait_1969.jpg, 1947-03-02, , 5621
Charles E. Leiserson, http://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Charles_E_Leiserson_2011.jpg/220px-Charles_E_Leiserson_2011.jpg, 1953-11-10, , 5186
Yann LeCun, http://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Yann_LeCun_at_the_University_of_Minnesota.jpg/220px-Yann_LeCun_at_the_University_of_Minnesota.jpg, 1960-07-08, , 7690
Emmy Noether, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Noether.jpg/220px-Noether.jpg, 1882-03-23, 1935-04-14, 89057
Steve Jobs, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Steve_Jobs_Headshot_2010-CROP.jpg/220px-Steve_Jobs_Headshot_2010-CROP.jpg, 1955-02-24, 2011-10-05, 129586
Barbara Liskov, http://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Barbara_Liskov_MIT_computer_scientist_2010.jpg/220px-Barbara_Liskov_MIT_computer_scientist_2010.jpg, 1939-11-07, , 10369
James Martin (author), http://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Dr_James_Martin.jpg/220px-Dr_James_Martin.jpg, 1933-10-19, 2013-06-24, 11332
Tom Lane (computer scientist), http://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/20px-Flag_of_the_United_States.svg.png, 1955-09-18, , 7325
Yukihiro Matsumoto, http://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Yukihiro_Matsumoto.JPG/220px-Yukihiro_Matsumoto.JPG, 1965-04-14, , 6240
Rudy Rucker, http://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Rudyrucker.jpg/222px-Rudyrucker.jpg, 1946-03-22, , 7883
Douglas McIlroy, http://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Dennis_Ritchie_%28right%29_Receiving_Japan_Prize.jpeg/220px-Dennis_Ritchie_%28right%29_Receiving_Japan_Prize.jpeg, , , 4485
J. C. R. Licklider, http://upload.wikimedia.org/wikipedia/commons/6/66/J._C._R._Licklider.jpg, 1915-03-11, 1990-06-26, 20172
Rasmus Lerdorf, http://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Rasmus_Lerdorf_August_2014_%28cropped%29.JPG/220px-Rasmus_Lerdorf_August_2014_%28cropped%29.JPG, 1968-11-22, , 4008
Rajeev Motwani, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Rajeev_Motwani_in_2006.jpg/220px-Rajeev_Motwani_in_2006.jpg, 1962-03-26, 2009-06-05, 7807
Peter Landin, http://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Peter_Landin.png/220px-Peter_Landin.png, 1930-06-05, 2009-06-03, 7191
Kevin Leyton-Brown, http://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Kevin_Leyton-Brown.png/220px-Kevin_Leyton-Brown.png, , , 3356
Peter Ružička, http://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Peter_Ru%C5%BEi%C4%8Dka.jpg/220px-Peter_Ru%C5%BEi%C4%8Dka.jpg, 1947-08-09, 2003-10-05, 7658
Marshall Kirk McKusick, http://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Marshall_Kirk_McKusick-lca2011.jpg/220px-Marshall_Kirk_McKusick-lca2011.jpg, 1954-01-19, , 6467
Silvio Micali, http://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Silvio_Micali_IMG_0459.jpg/220px-Silvio_Micali_IMG_0459.jpg, 1954-10-13, , 7170
John von Neumann, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/JohnvonNeumann-LosAlamos.gif/220px-JohnvonNeumann-LosAlamos.gif, 1903-12-28, 1957-02-08, 106194
Ada Lovelace, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Ada_Lovelace_portrait.jpg/220px-Ada_Lovelace_portrait.jpg, 1815-12-10, 1852-11-27, 48043
John McCarthy (computer scientist), http://upload.wikimedia.org/wikipedia/commons/thumb/4/49/John_McCarthy_Stanford.jpg/200px-John_McCarthy_Stanford.jpg, 1927-09-04, 2011-10-24, 31893
